Nomor Perkara,Tanggal Penetapan,Nama Panitera Pengganti,Aktif
20/PID.SUS/TPK/2013/PN.JKT.PST,"Senin, 15 Apr. 2013","ROMA SIALLAGAN, SH.",Ya
21/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 16 Apr. 2013","ADELINA HUTABARAT, SH",Ya
21/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 16 Apr. 2013",SUAEB. SH,Ya
23/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 23 Apr. 2013","ADELINA HUTABARAT, SH",Ya
22/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 23 Apr. 2013","LISNUR FAUZIAH, SH.",Ya
25/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 01 Mei 2013","ADELINA HUTABARAT, SH",Ya
24/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 01 Mei 2013",SUAEB. SH,Ya
27/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 15 Mei 2013","LISNUR FAUZIAH, SH.",Ya
26/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 15 Mei 2013","IDRIS_AWALUDDIN, SH.",Ya
29/PID.SUS/TPK/2013/PN.JKT.PST,"Kamis, 16 Mei 2013","YETTI, SH.",Ya
28/PID.SUS/TPK/2013/PN.JKT.PST,"Kamis, 16 Mei 2013","ENDANG_PURWANINGSIH, SH.",Ya
33/PID.SUS/TPK/2013/PN.JKT.PST,"Jumat, 17 Mei 2013","ZUHERNA, SH.",Ya
32/PID.SUS/TPK/2013/PN.JKT.PST,"Jumat, 17 Mei 2013","LISNUR FAUZIAH, SH.",Ya
31/PID.SUS/TPK/2013/PN.JKT.PST,"Jumat, 17 Mei 2013","FX. DIDIC AGUS IRIANTO, SH.",Ya
30/PID.SUS/TPK/2013/PN.JKT.PST,"Jumat, 17 Mei 2013","ADELINA HUTABARAT, SH",Ya
00079/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 05 Des. 2012","FATONI, SH",Ya
00079/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 05 Des. 2012","RUSTIANI, SH",Ya
80/PID.SUS/TPK/2012/PN.JKT.PST,"Selasa, 11 Des. 2012","FATONI, SH",Ya
80/PID.SUS/TPK/2012/PN.JKT.PST,"Selasa, 11 Des. 2012","HARTANTO, SH",Ya
00081/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 11 Des. 2012","FATONI, SH",Ya
00081/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 11 Des. 2012","HARTANTO, SH",Ya
00082/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 11 Des. 2012","TEUKU UMAR, SH. MH.",Ya
00082/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 11 Des. 2012",WIJI ASTUTI,Ya
00083/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 11 Des. 2012","TEUKU UMAR, SH. MH.",Ya
00083/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 11 Des. 2012",WIJI ASTUTI,Ya
00084/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 11 Des. 2012","SRI TASLIHIYAH, SH.",Ya
00084/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 11 Des. 2012","WIDI ASTUTI, SH",Ya
00085/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 11 Des. 2012","SRI TASLIHIYAH, SH.",Ya
1/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 02 Jan. 2013","ROMA SIALLAGAN, SH.",Ya
1/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 02 Jan. 2013","RUSTIANI, SH",Ya
3/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 02 Jan. 2013","DJOKO SANTOSO, SH",Ya
3/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 02 Jan. 2013","RUSTIANI, SH",Ya
2/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 02 Jan. 2013","DJOKO SANTOSO, SH",Ya
2/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 02 Jan. 2013","RUSTIANI, SH",Ya
4/PID.SUS/TPK/2013/PN JKT.PST,"Kamis, 17 Jan. 2013","ROMA SIALLAGAN, SH.",Ya
4/PID.SUS/TPK/2013/PN JKT.PST,"Kamis, 17 Jan. 2013",SUAEB. SH,Ya
5/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 30 Jan. 2013","FATONI, SH",Ya
5/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 30 Jan. 2013","IDRIS_AWALUDDIN, SH.",Ya
6/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 27 Feb. 2013","ENDANG_PURWANINGSIH, SH.",Ya
6/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 27 Feb. 2013","FATONI, SH",Ya
7/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 27 Feb. 2013",SUAEB. SH,Ya
7/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 27 Feb. 2013","ZUHERNA, SH.",Ya
8/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 27 Feb. 2013",WIJI ASTUTI,Ya
8/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 27 Feb. 2013","YETTI, SH.",Ya
9/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 27 Feb. 2013","HARTANTO, SH",Ya
9/PID.SUS/TPK/2013/PN.JKT.PST,"Rabu, 27 Feb. 2013","SURYONO, SH.",Ya
16/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 19 Mar. 2013",WIJI ASTUTI,Ya
16/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 19 Mar. 2013","YETTI, SH.",Ya
15/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 19 Mar. 2013","LISNUR FAUZIAH, SH.",Ya
15/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 19 Mar. 2013","RUSTIANI, SH",Ya
14/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 19 Mar. 2013","DJOKO SANTOSO, SH",Ya
14/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 19 Mar. 2013","MATIUS B.SITURU, SH",Ya
13/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 19 Mar. 2013","ADELINA HUTABARAT, SH",Ya
13/PID.SUS/TPK/2013/PN.JKT.PST,"Selasa, 19 Mar. 2013",SUAEB. SH,Ya
00058/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 17 Sep. 2012","ROMA SIALLAGAN, SH.",Ya
00058/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 17 Sep. 2012",SUAEB. SH,Ya
00059/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 19 Sep. 2012","RUSTIANI, SH",Ya
00059/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 19 Sep. 2012",SUAEB. SH,Ya
00060/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 27 Sep. 2012","FATONI, SH",Ya
00060/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 27 Sep. 2012","HARTANTO, SH",Ya
00061/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 27 Sep. 2012","TEUKU UMAR, SH. MH.",Ya
00061/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 27 Sep. 2012",WIJI ASTUTI,Ya
00063/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 01 Okt. 2012","RUSTIANI, SH",Ya
00063/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 01 Okt. 2012",SUAEB. SH,Ya
00062/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 04 Okt. 2012","ROMA SIALLAGAN, SH.",Ya
00062/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 04 Okt. 2012",SUAEB. SH,Ya
00064/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 16 Okt. 2012","FATONI, SH",Ya
00065/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 17 Okt. 2012","ROMA SIALLAGAN, SH.",Ya
00066/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 17 Okt. 2012","ROMA SIALLAGAN, SH.",Ya
00066/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 17 Okt. 2012",SUAEB. SH,Ya
00067/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 19 Okt. 2012","FATONI, SH",Ya
00067/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 19 Okt. 2012","HARTANTO, SH",Ya
00068/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 23 Okt. 2012","RUSTIANI, SH",Ya
00068/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 23 Okt. 2012","SRI TASLIHIYAH, SH.",Ya
00069/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 23 Okt. 2012","RUSTIANI, SH",Ya
00069/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 23 Okt. 2012","SRI TASLIHIYAH, SH.",Ya
00070/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 02 Nov. 2012","DJOKO SANTOSO, SH",Ya
00070/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 02 Nov. 2012","RUSTIANI, SH",Ya
72/PID.B/TPKOR/2012/PN JKT.PST,"Kamis, 08 Nov. 2012","FATONI, SH",Ya
72/PID.B/TPKOR/2012/PN JKT.PST,"Kamis, 08 Nov. 2012","HARTANTO, SH",Ya
00071/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 08 Nov. 2012",SUAEB. SH,Ya
00071/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 08 Nov. 2012",WIJI ASTUTI,Ya
00073/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 19 Nov. 2012","ROMA SIALLAGAN, SH.",Ya
00073/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 19 Nov. 2012","SRI TASLIHIYAH, SH.",Ya
00074/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 19 Nov. 2012","FATONI, SH",Ya
00074/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 19 Nov. 2012","HARTANTO, SH",Ya
00075/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 19 Nov. 2012","ROMA SIALLAGAN, SH.",Ya
00075/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 19 Nov. 2012","SRI TASLIHIYAH, SH.",Ya
76/PID.SUS/TPK/2012/PN.,"Selasa, 20 Nov. 2012","TEUKU UMAR, SH. MH.",Ya
76/PID.SUS/TPK/2012/PN.,"Selasa, 20 Nov. 2012",WIJI ASTUTI,Ya
78/PID.SUS/TPK/2012/PN.JKT.PST,"Rabu, 05 Des. 2012","FATONI, SH",Ya
78/PID.SUS/TPK/2012/PN.JKT.PST,"Rabu, 05 Des. 2012","RUSTIANI, SH",Ya
00038/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 27 Jun. 2012","SRI TASLIHIYAH, SH.",Ya
00038/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 27 Jun. 2012","TEUKU UMAR, SH. MH.",Ya
00039/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 10 Jul. 2012",SUAEB. SH,Ya
00039/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 10 Jul. 2012","TEUKU UMAR, SH. MH.",Ya
00040/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 17 Jul. 2012",SUAEB. SH,Ya
00040/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 17 Jul. 2012",WIJI ASTUTI,Ya
00041/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 24 Jul. 2012","SRI TASLIHIYAH, SH.",Ya
00041/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 24 Jul. 2012","WIDI ASTUTI, SH",Ya
00042/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 30 Jul. 2012","ROMA SIALLAGAN, SH.",Ya
00042/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 30 Jul. 2012","RUSTIANI, SH",Ya
00045/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 02 Agu. 2012","FATONI, SH",Ya
00045/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 02 Agu. 2012","HARTANTO, SH",Ya
43/PID.SUS/TPK/2012/PN.,"Kamis, 02 Agu. 2012","SRI TASLIHIYAH, SH.",Ya
43/PID.SUS/TPK/2012/PN.,"Kamis, 02 Agu. 2012",SUAEB. SH,Ya
44/PID.SUS/TPK/2012/PN.,"Kamis, 02 Agu. 2012","HARTANTO, SH",Ya
44/PID.SUS/TPK/2012/PN.,"Kamis, 02 Agu. 2012",WIJI ASTUTI,Ya
00047/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Agu. 2012","FATONI, SH",Ya
00047/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Agu. 2012","WIDI ASTUTI, SH",Ya
00046/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Agu. 2012","HARTANTO, SH",Ya
00046/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Agu. 2012","RUSTIANI, SH",Ya
49/PID.B/TPK/2012/PN JKT.PST,"Kamis, 09 Agu. 2012","DJOKO SANTOSO, SH",Ya
49/PID.B/TPK/2012/PN JKT.PST,"Kamis, 09 Agu. 2012",SUAEB. SH,Ya
00050/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 09 Agu. 2012","DJOKO SANTOSO, SH",Ya
00050/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 09 Agu. 2012",SUAEB. SH,Ya
00048/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 09 Agu. 2012","WIDI ASTUTI, SH",Ya
00048/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 09 Agu. 2012",WIJI ASTUTI,Ya
00051/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 27 Agu. 2012","FATONI, SH",Ya
00051/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 27 Agu. 2012","HARTANTO, SH",Ya
00052/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Agu. 2012","FATONI, SH",Ya
00053/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Agu. 2012","FATONI, SH",Ya
00054/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 29 Agu. 2012","RUSTIANI, SH",Ya
00054/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 29 Agu. 2012","TEUKU UMAR, SH. MH.",Ya
00055/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 06 Sep. 2012",SUAEB. SH,Ya
00055/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 06 Sep. 2012","WIDI ASTUTI, SH",Ya
00056/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 14 Sep. 2012","ROMA SIALLAGAN, SH.",Ya
00056/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 14 Sep. 2012","WIDI ASTUTI, SH",Ya
00057/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 14 Sep. 2012","ROMA SIALLAGAN, SH.",Ya
00057/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 14 Sep. 2012","WIDI ASTUTI, SH",Ya
00018/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","DJOKO SANTOSO, SH",Ya
00018/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","TEUKU UMAR, SH. MH.",Ya
00019/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Feb. 2012","RUSTIANI, SH",Ya
00019/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Feb. 2012","WIDI ASTUTI, SH",Ya
00020/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Feb. 2012","FATONI, SH",Ya
00020/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 28 Feb. 2012","HARTANTO, SH",Ya
21/PID.SUS/TPK/2012/PN.,"Senin, 05 Mar. 2012","ROMA SIALLAGAN, SH.",Ya
21/PID.SUS/TPK/2012/PN.,"Senin, 05 Mar. 2012","WIDI ASTUTI, SH",Ya
23/PID.B/TPKOR/2012/PN JKT.PST,"Kamis, 15 Mar. 2012","DJOKO SANTOSO, SH",Ya
23/PID.B/TPKOR/2012/PN JKT.PST,"Kamis, 15 Mar. 2012","HARTANTO, SH",Ya
22/PID.B/TPK/2012/PN JKT.PST,"Kamis, 15 Mar. 2012","HARTANTO, SH",Ya
22/PID.B/TPK/2012/PN JKT.PST,"Kamis, 15 Mar. 2012","TEUKU UMAR, SH. MH.",Ya
00024/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 18 Apr. 2012","RUSTIANI, SH",Ya
00024/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 18 Apr. 2012","WIDI ASTUTI, SH",Ya
00025/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 23 Apr. 2012","RUSTIANI, SH",Ya
00025/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 23 Apr. 2012","WIDI ASTUTI, SH",Ya
00026/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 23 Apr. 2012","HARTANTO, SH",Ya
00026/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 23 Apr. 2012",SUAEB. SH,Ya
00027/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 08 Mei 2012","FATONI, SH",Ya
00028/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 16 Mei 2012","DJOKO SANTOSO, SH",Ya
00028/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 16 Mei 2012","ROMA SIALLAGAN, SH.",Ya
00029/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 05 Jun. 2012","FATONI, SH",Ya
00029/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 05 Jun. 2012","HARTANTO, SH",Ya
00030/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 07 Jun. 2012","DJOKO SANTOSO, SH",Ya
00030/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 07 Jun. 2012","SRI TASLIHIYAH, SH.",Ya
00031/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012","ROMA SIALLAGAN, SH.",Ya
00031/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012",WIJI ASTUTI,Ya
00032/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012","ROMA SIALLAGAN, SH.",Ya
00032/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 15 Jun. 2012",WIJI ASTUTI,Ya
00035/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 21 Jun. 2012","ROMA SIALLAGAN, SH.",Ya
00035/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 21 Jun. 2012","WIDI ASTUTI, SH",Ya
37/PID.B/TPK/2012/PN JKT.PST,"Jumat, 22 Jun. 2012","FATONI, SH",Ya
37/PID.B/TPK/2012/PN JKT.PST,"Jumat, 22 Jun. 2012","HARTANTO, SH",Ya
33/PID.SUS/TPK/2012/PN.,"Jumat, 22 Jun. 2012","DJOKO SANTOSO, SH",Ya
00034/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 22 Jun. 2012","HARTANTO, SH",Ya
00036/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 22 Jun. 2012","FATONI, SH",Ya
00036/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 22 Jun. 2012","TEUKU UMAR, SH. MH.",Ya
00076/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 09 Des. 2011","SRI TASLIHIYAH, SH.",Ya
00077/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 16 Des. 2011","RUSTIANI, SH",Ya
00077/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 16 Des. 2011",WIJI ASTUTI,Ya
78/PID.SUS/TPK/2011/PN.,"Jumat, 16 Des. 2011","RUSTIANI, SH",Ya
78/PID.SUS/TPK/2011/PN.,"Jumat, 16 Des. 2011",WIJI ASTUTI,Ya
00001/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 04 Jan. 2012","DJOKO SANTOSO, SH",Ya
00001/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 04 Jan. 2012","HARTANTO, SH",Ya
00002/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 04 Jan. 2012","SRI TASLIHIYAH, SH.",Ya
00002/PID.B/TPKOR/2012/PN.JKT.PST,"Rabu, 04 Jan. 2012",WIJI ASTUTI,Ya
00003/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 10 Jan. 2012","WIDI ASTUTI, SH",Ya
00003/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 10 Jan. 2012",WIJI ASTUTI,Ya
00004/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 19 Jan. 2012","FATONI, SH",Ya
00004/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 19 Jan. 2012","HARTANTO, SH",Ya
00005/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 26 Jan. 2012","WIDI ASTUTI, SH",Ya
00005/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 26 Jan. 2012",WIJI ASTUTI,Ya
00006/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 03 Feb. 2012","FATONI, SH",Ya
00006/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 03 Feb. 2012",SUAEB. SH,Ya
00007/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 03 Feb. 2012","FATONI, SH",Ya
00007/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 03 Feb. 2012",SUAEB. SH,Ya
00008/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Feb. 2012","ROMA SIALLAGAN, SH.",Ya
00008/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Feb. 2012","WIDI ASTUTI, SH",Ya
00009/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Feb. 2012","ROMA SIALLAGAN, SH.",Ya
00009/PID.B/TPKOR/2012/PN.JKT.PST,"Selasa, 07 Feb. 2012","WIDI ASTUTI, SH",Ya
00010/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 16 Feb. 2012","RUSTIANI, SH",Ya
00010/PID.B/TPKOR/2012/PN.JKT.PST,"Kamis, 16 Feb. 2012","SRI TASLIHIYAH, SH.",Ya
11/PID.SUS/TPK/2012/PN.,"Kamis, 16 Feb. 2012","SRI TASLIHIYAH, SH.",Ya
11/PID.SUS/TPK/2012/PN.,"Kamis, 16 Feb. 2012","WIDI ASTUTI, SH",Ya
00012/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","WIDI ASTUTI, SH",Ya
00012/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012",WIJI ASTUTI,Ya
00013/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 20 Feb. 2012","HARTANTO, SH",Ya
00013/PID.B/TPKOR/2012/PN.JKT.PST,"Senin, 20 Feb. 2012",SUAEB. SH,Ya
00014/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012",SUAEB. SH,Ya
00014/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","TEUKU UMAR, SH. MH.",Ya
00015/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","DJOKO SANTOSO, SH",Ya
00015/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","TEUKU UMAR, SH. MH.",Ya
00016/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","SRI TASLIHIYAH, SH.",Ya
00016/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","WIDI ASTUTI, SH",Ya
00017/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","SRI TASLIHIYAH, SH.",Ya
00017/PID.B/TPKOR/2012/PN.JKT.PST,"Jumat, 24 Feb. 2012","WIDI ASTUTI, SH",Ya
00056/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","FATONI, SH",Ya
00056/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","HARTANTO, SH",Ya
00057/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011","WIDI ASTUTI, SH",Ya
00057/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 13 Okt. 2011",WIJI ASTUTI,Ya
00058/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 20 Okt. 2011","RUSTIANI, SH",Ya
00058/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 20 Okt. 2011","SRI TASLIHIYAH, SH.",Ya
00059/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 27 Okt. 2011","ROMA SIALLAGAN, SH.",Ya
00059/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 27 Okt. 2011","RUSTIANI, SH",Ya
00060/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 28 Okt. 2011","ROMA SIALLAGAN, SH.",Ya
00060/PID.B/TPKOR/2011/PN.JKT.PST,"Jumat, 28 Okt. 2011","RUSTIANI, SH",Ya
00061/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 02 Nov. 2011","WIDI ASTUTI, SH",Ya
00061/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 02 Nov. 2011",WIJI ASTUTI,Ya
00062/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 02 Nov. 2011","FATONI, SH",Ya
00062/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 02 Nov. 2011",SUAEB. SH,Ya
00063/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","FATONI, SH",Ya
00063/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","TEUKU UMAR, SH. MH.",Ya
00064/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","FATONI, SH",Ya
00064/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","TEUKU UMAR, SH. MH.",Ya
00065/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","DJOKO SANTOSO, SH",Ya
00065/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011",SUAEB. SH,Ya
00066/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","SRI TASLIHIYAH, SH.",Ya
00066/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011",WIJI ASTUTI,Ya
00067/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","ROMA SIALLAGAN, SH.",Ya
00067/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 10 Nov. 2011","RUSTIANI, SH",Ya
00068/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Nov. 2011","WIDI ASTUTI, SH",Ya
00068/PID.B/TPKOR/2011/PN.JKT.PST,"Rabu, 16 Nov. 2011",WIJI ASTUTI,Ya
00069/PID.B/TPKOR/2011/PN.JKT.PST,"Kamis, 24 Nov. 2011","ROMA SIALLAGAN, SH.",Ya
